molid,score,RF_pred,RF_10K_pred
EN_m_271949aba_5745X4511__s17604334_s10843028_s-1,-22.398408,-21.54837103000001,-21.54837103000001
EN_m_11dbc_107X10267__s1499874_s10176326_s-1,-20.44023,-19.271694569999987,-19.271694569999987
EN_m_527bbb_13275X12060__s11618688_s6914176_s-1,-23.221802,-21.47768177000001,-21.477681770000014
EN_m_22bbg_14175X18811__s15091884_s338590_s-1,-21.967316,-20.21409373999999,-20.21409373999999
EN_m_527bbb_13275X12060__s765044_s9965922_s-1,-16.679673,-16.946989640000016,-16.946989640000016
EN_m_2718bba_16504X4183__s6814464_s867552_s-1,-22.882257,-20.716475599999995,-20.716475599999995
EN_m_22bcd_812X14285__s18527880_s107335_s-1,-23.811501999999997,-21.90132556000001,-21.901325560000014
EN_m_11cbb_6602X1115__s4603414_s8602020_s-1,-23.472578,-21.87250962999999,-21.87250962999999
EN_m_272610bca_561X8522__s17765506_s18219110_s-1,-24.641159,-22.05558740000001,-22.055587400000007
EN_m_2708bba_6768X15592__s10737926_s7049874_s-1,-11.233259,-14.159553370000005,-14.159553370000005
EN_m_527cbb_13275X712__s8961990_s282004_s-1,-18.773101,-18.59073595,-18.59073595
EN_m_527bbc_2622X12062__s10155758_s769874_s-1,-28.547842,-24.107708679999966,-24.107708679999973
EN_m_22dcb_263X14285__s1001006_s20826300_s-1,-11.162175,-14.357328850000002,-14.357328850000002
EN_m_22bbg_14175X18811__s20995140_s58959_s-1,-18.456471,-18.041581469999983,-18.041581469999986
EN_m_271949aba_5745X4511__s10837572_s10844818_s-1,-18.754245,-17.363308850000013,-17.363308850000013
EN_m_2708cba_6768X609__s13209744_s8629278_s-1,-8.598583999999999,-13.84240211,-13.84240211
EN_m_527bbb_13275X12060__s10477202_s2007524_s-1,-19.097251,-18.75872676999998,-18.75872676999998
EN_m_271948bba_6165X12061__s16659712_s12307946_s-1,-21.888277,-20.856949330000006,-20.856949330000006
EN_m_527dbb_843X12060__s154175_s12302702_s-1,-12.562512,-14.901970019999993,-14.901970019999991
EN_m_271949aba_5745X4511__s11973066_s10844976_s-1,-22.298147,-21.202222729999985,-21.202222729999985
EN_m_2718bba_16504X4183__s9406192_s16949860_s-1,-13.170046,-14.319362949999988,-14.319362949999988
EN_m_22bbg_14175X18811__s7933274_s338590_s-1,-16.974138,-17.170914470000017,-17.170914470000017
EN_m_22bbe_1101X18326__s20850142_s2758030_s-1,-17.906782999999994,-18.544219459999976,-18.544219459999976
EN_m_22bbd_1604X18811__s8364310_s10154860_s-1,-19.482194,-18.63567770999998,-18.635677709999985
EN_m_271948bba_6165X12061__s9939282_s15500426_s-1,-12.220809,-14.432515739999992,-14.432515739999992
EN_m_527bbb_13275X12060__s5456594_s16810370_s-1,-26.25388400000001,-23.25162902,-23.251629019999996
EN_m_527bbb_13275X12060__s283800_s2264466_s-1,-19.208011,-19.240568909999983,-19.24056890999998
EN_m_2718bba_16504X4183__s1203036_s7102548_s-1,-16.700566000000002,-17.087243359999984,-17.087243359999984
EN_m_273498bab_4532X184__s11312716_s11340324_s-1,-26.10066,-23.55335281000001,-23.55335281000001
EN_m_11bbb_6602X10262__s1275236_s19493686_s-1,-16.408023,-16.607330329999975,-16.607330329999975
EN_m_271948bba_6165X12061__s9945252_s9926784_s-1,-11.549871000000001,-13.387168340000004,-13.387168340000006
EN_m_276436bbc_2279X10258__s14081648_s14096154_s-1,-21.051962,-19.847572680000006,-19.847572680000003
EN_m_22bbb_5803X18326__s9706636_s9105046_s-1,-22.418701000000002,-20.669868290000025,-20.669868290000025
EN_m_527bbb_13275X12060__s13230378_s13034432_s-1,-18.293419,-17.991310040000013,-17.991310040000013
EN_m_2718bba_16504X4183__s21296562_s15147446_s-1,-20.198342999999998,-19.830959540000013,-19.83095954000001
EN_m_22bbg_14175X18811__s17760552_s59232_s-1,-16.101341,-17.325068410000018,-17.325068410000018
EN_m_527bbc_2622X12062__s9965052_s9142628_s-1,-19.628116000000002,-19.12514609000003,-19.12514609000003
EN_m_527bbb_13275X12060__s18238228_s15085740_s-1,-21.499979999999997,-19.98675036000002,-19.98675036000002
EN_m_2708bba_6768X15592__s907934_s12121324_s-1,-7.338092,-11.709560569999988,-11.709560569999987
EN_m_40bba_15620X2221__s7287394_s15540610_s-1,-10.998892999999999,-14.873156199999988,-14.873156199999988
EN_m_22bbb_5803X18326__s11402522_s10156580_s-1,-25.47106,-22.271241870000008,-22.27124187000001
EN_m_527bbb_13275X12060__s847402_s156491_s-1,-23.085385000000002,-21.336471370000016,-21.336471370000016
EN_m_271949aba_5745X4511__s10837064_s10846364_s-1,-22.758954,-20.99849696999997,-20.99849696999997
EN_m_269946bbc_13892X66__s11710030_s16914498_s-1,-9.12791,-11.142681690000005,-11.142681690000003
EN_m_271948bba_6165X12061__s9949636_s13602786_s-1,-15.592723999999999,-17.34704904000002,-17.34704904000002
EN_m_22bbg_14175X18811__s10021138_s3490962_s-1,-22.596242999999998,-20.217107149999975,-20.217107149999975
EN_m_22dcb_263X14285__s340018_s16946596_s-1,-25.097294,-22.95800869999999,-22.95800869999999
EN_m_2430bbb_4431X16738__s15423730_s11570308_s-1,-15.582954,-16.19471091999998,-16.19471091999998
EN_m_271949aba_5745X4511__s19647510_s16513806_s-1,-10.021989999999999,-12.876366849999988,-12.876366849999988
EN_m_11bbb_6602X10262__s9966562_s12213392_s-1,-16.05314,-17.061770949999996,-17.061770949999996
EN_m_22bcb_4091X14285__s3114590_s58862_s-1,-9.045952,-12.067950789999983,-12.06795078999998
EN_m_22bcd_812X14285__s20775154_s129974_s-1,-19.078521,-19.489822809999982,-19.48982280999998
EN_m_22dbb_498X18326__s784268_s4003672_s-1,-18.670476,-18.166784180000008,-18.166784180000008
EN_m_22bbe_1101X18326__s58382_s9276256_s-1,-14.298353,-15.946149389999983,-15.946149389999986
EN_m_22bbe_1101X18326__s10339066_s20819480_s-1,-12.664131,-14.72344462,-14.72344462
EN_m_271948bba_6165X12061__s9941424_s9930672_s-1,-10.762486,-12.60210123,-12.60210123
EN_m_271949aba_5745X4511__s10837986_s10846640_s-1,-15.092507999999999,-16.633582899999983,-16.63358289999998
EN_m_2708bba_6768X15592__s20817220_s10177406_s-1,-11.138392999999999,-14.127377669999984,-14.12737766999998
EN_m_271948bba_6165X12061__s9940898_s20056278_s-1,-7.982744,-11.146246920000005,-11.146246920000005
EN_m_2708bba_6768X15592__s10392286_s15758382_s-1,-26.863364,-23.55418423,-23.554184229999997
EN_m_2718bba_16504X4183__s11759776_s2663456_s-1,-21.222785000000002,-20.33689959999998,-20.33689959999998
EN_m_527bbb_13275X12060__s11403562_s13310434_s-1,-13.389153,-14.762852960000016,-14.762852960000014
EN_m_11bcc_732X8536__s8852690_s6286928_s-1,-5.1125120000000015,-9.937773500000015,-9.937773500000015
EN_m_22bbe_1101X18326__s1028274_s13263842_s-1,-13.83954,-15.739477689999983,-15.739477689999983
EN_m_271949aba_5745X4511__s10832814_s10845348_s-1,-17.244902,-17.872301449999984,-17.872301449999984
EN_m_273464bbb_115X9179__s11234040_s11212272_s-1,-14.952635999999998,-15.626736499999993,-15.626736499999991
EN_m_527bcb_3363X9671__s5449352_s156791_s-1,-20.146512,-19.28952465000001,-19.289524650000015
EN_m_22bcb_4091X14285__s13776174_s138651_s-1,-25.142096,-20.90646772000002,-20.90646772000002
EN_m_271948bba_6165X12061__s14156352_s9918964_s-1,-9.800822,-12.299756920000002,-12.299756920000002
EN_m_22bbg_14175X18811__s7082018_s12523520_s-1,-13.169630999999999,-14.49916505999999,-14.49916505999999
EN_m_6bba_1188X1718__s13582116_s10429878_s-1,-20.793278,-20.004399430000028,-20.004399430000028
EN_m_2718bba_16504X4183__s5456080_s10125428_s-1,-19.204684,-18.916247270000017,-18.916247270000017
EN_m_271948bba_6165X12061__s20028666_s9910368_s-1,-13.372361999999999,-15.179396210000007,-15.179396210000009
EN_m_38bba_2137X1930__s15147960_s119209_s-1,-21.126481,-20.004648230000008,-20.004648230000008
EN_m_22bbg_14175X18811__s20265892_s3114604_s-1,-12.264891,-14.970075360000017,-14.970075360000015
EN_m_22bcb_4091X14285__s2677834_s12890530_s-1,-22.778832,-21.536305249999977,-21.536305249999977
EN_m_527bcb_3363X9671__s14929388_s6672610_s-1,-22.426823000000002,-21.50234707000001,-21.502347070000006
EN_m_22bbe_1101X18326__s765810_s20853256_s-1,-23.907031,-21.407321619999983,-21.407321619999983
EN_m_22bbg_14175X18811__s765028_s13901114_s-1,-15.735932,-16.32753489000002,-16.32753489000002
EN_m_527bbb_13275X12060__s9967246_s157453_s-1,-21.882642,-19.689377960000016,-19.689377960000016
EN_m_271948bba_6165X12061__s9940208_s9927930_s-1,-19.157995,-19.033851600000013,-19.033851600000013
EN_m_22ccb_4091X379__s15753570_s13843986_s-1,-19.907879,-20.014818450000025,-20.014818450000025
EN_m_2718bba_16504X4183__s5635400_s18967848_s-1,-5.242622,-9.18221440999999,-9.18221440999999
EN_m_22bbg_14175X18811__s7348418_s14047160_s-1,-15.232070000000002,-15.545892070000004,-15.545892070000004
EN_m_22bbb_5803X18326__s315926_s846954_s-1,-17.654031,-18.341115300000013,-18.34111530000001
EN_m_2718bba_16504X4183__s1025140_s12642292_s-1,-15.939397,-16.665227700000028,-16.665227700000024
EN_m_271948bba_6165X12061__s9938154_s15778086_s-1,-20.421192,-19.147667980000016,-19.147667980000016
EN_m_2430bbb_4431X16738__s12526584_s14048972_s-1,-11.675267,-14.753003220000007,-14.753003220000007
EN_m_271948bba_6165X12061__s9938424_s20821596_s-1,-18.950897,-19.16369829999999,-19.16369829999999
EN_m_273392bab_47X12404__s13873122_s11026134_s-1,-11.857192999999999,-14.510181850000027,-14.510181850000023
EN_m_22bbg_14175X18811__s20822008_s134278_s-1,-20.720561,-20.69872652000001,-20.698726520000015
EN_m_22cbb_5803X533__s13427542_s13205796_s-1,-18.497625,-18.492059209999987,-18.492059209999987
EN_m_271949aba_5745X4511__s10834672_s20821600_s-1,-21.336942,-20.066827519999983,-20.066827519999983
EN_m_270084bbb_700X1742__s14586794_s15767074_s-1,-9.930589999999999,-12.548833570000005,-12.548833570000005
EN_m_271949aba_5745X4511__s10835732_s17793296_s-1,-22.557728,-21.57481739,-21.57481739
EN_m_273464bbb_115X9179__s11734086_s11226650_s-1,-20.112367000000006,-20.015472989999974,-20.015472989999974
EN_m_22bbg_14175X18811__s21003984_s9105000_s-1,-19.719976000000006,-19.930636240000023,-19.930636240000023
EN_m_269946bbb_145X15373__s14425328_s11977470_s-1,-10.474013000000001,-13.030355710000013,-13.030355710000013
EN_m_7bmb_867X3692__s16604522_s286318_s-1,-23.084362,-21.612473430000023,-21.612473430000026
EN_m_11bbc_4643X10267__s10434212_s17512340_s-1,-19.805183,-20.204978879999977,-20.204978879999977
EN_m_527bbb_13275X12060__s13423880_s11763606_s-1,-15.135095000000002,-15.793788160000007,-15.79378816000001
EN_m_22bcd_812X14285__s13422138_s7285852_s-1,-22.456882999999998,-21.33650004,-21.33650004
EN_m_22bbe_1101X18326__s8852696_s7762958_s-1,-13.166892,-14.678170199999983,-14.678170199999984
EN_m_271949aba_5745X4511__s21001946_s10844004_s-1,-19.145487,-18.37707391,-18.37707391
EN_m_2718bba_16504X4183__s20024436_s16647772_s-1,-23.411573,-22.375235790000016,-22.375235790000016
EN_m_273496bac_260X9785__s11309496_s11305076_s-1,-14.436629,-15.488766150000016,-15.488766150000018
EN_m_274090bba_4129X861__s12941762_s12385628_s-1,-11.432501,-13.551837430000004,-13.551837430000003
EN_m_2718bba_16504X4183__s5531378_s866994_s-1,-25.786998999999998,-22.756996329999968,-22.75699632999997
EN_m_22bbg_14175X18811__s9155594_s59459_s-1,-15.321275,-16.195191090000005,-16.195191090000005
EN_m_22bbg_14175X18811__s9599904_s236225_s-1,-24.181423000000002,-22.07976433,-22.07976433
EN_m_527bbb_13275X12060__s13230378_s10971266_s-1,-28.832341999999997,-25.11984206,-25.11984206
EN_m_527bcb_3363X9671__s3114636_s14651786_s-1,-13.154147,-15.299774129999983,-15.299774129999985
EN_m_271948bba_6165X12061__s18982598_s13143968_s-1,-24.666076999999998,-21.79981057000001,-21.799810570000012
EN_m_2430cab_4431X1259__s2536904_s2440274_s-1,-10.479477000000001,-13.783110340000002,-13.783110340000002
EN_m_22bbg_14175X18811__s12105000_s58959_s-1,-24.001920000000002,-21.75834066999998,-21.75834066999998
EN_m_2718bba_16504X4183__s13224866_s7831888_s-1,-22.203738,-20.436497969999984,-20.436497969999984
EN_m_22bcd_812X14285__s20042160_s139031_s-1,-27.548171000000004,-23.028451309999976,-23.028451309999976
EN_m_512bba_5148X10475__s10339114_s16738266_s-1,-17.17081,-17.66929672000002,-17.66929672000002
EN_m_188690bbc_756X8624__s13130208_s14319526_s-1,-13.376126000000001,-16.03079437000001,-16.03079437000001
EN_m_527dbb_843X12060__s2336982_s4357586_s-1,-16.040072,-17.275919370000004,-17.275919370000004
EN_m_271949aba_5745X4511__s12909566_s10841790_s-1,-18.699063,-18.76059383000001,-18.760593830000012
EN_m_2708bba_6768X15592__s907934_s10911416_s-1,-19.311554,-18.696214079999976,-18.696214079999976
EN_m_271948bba_6165X12061__s14061708_s20842798_s-1,-22.046149,-20.731284800000005,-20.731284800000005
EN_m_22bcb_4091X14285__s17658318_s135467_s-1,-16.849196,-17.74370107999997,-17.74370107999997
EN_m_22bbb_5803X18326__s7639344_s9967596_s-1,-26.508281,-24.19443982999997,-24.19443982999997
EN_m_22dbb_498X18326__s17642012_s925924_s-1,-10.353760000000001,-13.755259479999989,-13.755259479999989
EN_m_22bcb_4091X14285__s14789916_s9315992_s-1,-26.762896,-24.448367130000005,-24.448367130000005
EN_m_527bbb_13275X12060__s9787614_s8644864_s-1,-24.177425,-22.70139485000001,-22.70139485000001
EN_m_38caa_2137X373__s11949690_s6579368_s-1,-20.837169,-20.468353479999973,-20.468353479999973
EN_m_2708cba_6768X609__s9745304_s8125866_s-1,-21.774935,-20.942714659999975,-20.942714659999975
EN_m_22bbg_14175X18811__s20265892_s7833104_s-1,-12.249794999999999,-13.423436099999973,-13.423436099999973
EN_m_22bbb_5803X18326__s150071_s10974504_s-1,-25.573419,-23.11763087000001,-23.117630870000003
EN_m_2430bbb_4431X16738__s740464_s9172906_s-1,-28.308544,-24.29782162999999,-24.29782162999999
EN_m_512bba_5148X10475__s10392266_s9452150_s-1,-22.478804999999998,-22.011236909999994,-22.011236909999994
EN_m_527bbb_13275X12060__s9966568_s17316190_s-1,-14.028792999999999,-15.841203839999983,-15.841203839999984
EN_m_22bbg_14175X18811__s17522018_s2501580_s-1,-6.413278,-9.750092099999996,-9.750092099999996
EN_m_2230bbc_4505X5291__s14792972_s15258762_s-1,-11.754912,-14.364099360000012,-14.364099360000013
EN_m_273462bbc_560X2913__s11195924_s11190936_s-1,-8.089993,-12.255552740000017,-12.255552740000018
EN_m_2708bba_6768X15592__s2229272_s12362932_s-1,-22.325857,-21.251191690000013,-21.25119169000001
EN_m_271949aba_5745X4511__s20046536_s10843280_s-1,-10.124,-14.449623450000011,-14.449623450000013
EN_m_2718bba_16504X4183__s999124_s8623458_s-1,-23.646054,-21.63849167000001,-21.638491670000008
EN_m_2230bbc_4505X5291__s13160604_s18909588_s-1,-10.645453,-13.925116090000007,-13.925116090000007
EN_m_22bcd_812X14285__s21253048_s13584426_s-1,-22.31346,-20.59048107000002,-20.59048107000002
EN_m_527bbb_13275X12060__s4781546_s155942_s-1,-19.587681,-19.202012919999987,-19.202012919999987
EN_m_22bbb_5803X18326__s150071_s12109146_s-1,-24.855793,-23.03224981999999,-23.03224981999999
EN_m_22bcd_812X14285__s21406876_s58961_s-1,-28.640134999999997,-26.062867920000038,-26.06286792000004
EN_m_271948bba_6165X12061__s15506654_s14470026_s-1,-10.255727,-13.538384729999995,-13.538384729999994
EN_m_22bbb_5803X18326__s150071_s7207610_s-1,-25.945275,-23.682335420000022,-23.682335420000022
EN_m_2708bba_6768X15592__s13953330_s16619986_s-1,-16.645694,-16.72192800000002,-16.72192800000002
EN_m_271948bba_6165X12061__s11573204_s9915610_s-1,-16.405545999999998,-16.37497987999998,-16.37497987999998
EN_m_2718bba_16504X4183__s12218102_s10911342_s-1,-24.615545,-22.959817610000037,-22.95981761000004
EN_m_271948bba_6165X12061__s9939824_s20056278_s-1,-17.821822,-17.33129428000003,-17.33129428000003
EN_m_2430bbb_4431X16738__s4969456_s4785478_s-1,-20.015655,-18.968999069999985,-18.968999069999985
EN_m_22bbg_14175X18811__s4861868_s60554_s-1,-10.990158000000001,-15.553703400000007,-15.553703400000007
EN_m_22bbg_14175X18811__s4491030_s11757958_s-1,-27.493806,-24.271479319999976,-24.271479319999976
EN_m_527bbc_2622X12062__s12855824_s11971824_s-1,-24.881582,-22.49070472,-22.490704719999993
EN_m_11bbb_6602X10262__s411422_s147684_s-1,-22.397403,-20.507304209999983,-20.507304209999983
EN_m_2718bba_16504X4183__s15073320_s15751374_s-1,-28.201037,-24.90218871999999,-24.902188719999984
EN_m_271948bba_6165X12061__s15726054_s9912196_s-1,-14.058632999999999,-16.224994100000018,-16.224994100000014
EN_m_27bbd_10224X2510__s13583864_s7207070_s-1,-10.259517,-14.124415039999983,-14.124415039999983
EN_m_2718daa_1142X4183__s21296370_s867878_s-1,-10.329956,-13.001128770000017,-13.001128770000014
EN_m_2718bba_16504X4183__s8375906_s17551606_s-1,-3.2825620000000004,-8.026225459999996,-8.026225459999996
EN_m_22dbb_498X18326__s3217078_s2909866_s-1,-20.206882999999998,-19.35246701000001,-19.352467010000012
EN_m_271949aba_5745X4511__s14716880_s18675398_s-1,-27.087364,-23.17597241999999,-23.17597241999999
EN_m_271948bba_6165X12061__s9939846_s17600780_s-1,-14.952657,-15.483885790000016,-15.483885790000018
EN_m_271949aba_5745X4511__s11765102_s10845012_s-1,-12.782334,-15.110638609999995,-15.110638609999997
EN_m_10baa_58X1467__s64981_s11246928_s-1,-23.165853,-22.12149223999999,-22.121492239999988
EN_m_2430bbb_4431X16738__s10436880_s14260280_s-1,-19.398381,-19.79331215999998,-19.79331215999998
EN_m_22bbg_14175X18811__s10464158_s16810368_s-1,-22.59105,-21.15620156,-21.15620156
EN_m_11dbb_3187X10262__s1001282_s54089_s-1,-21.186338,-20.256287539999988,-20.256287539999988
EN_m_22bbg_14175X18811__s16887812_s11971822_s-1,-20.895489,-19.630655899999997,-19.6306559
EN_m_22bbg_14175X18811__s12156402_s20826000_s-1,-29.566677000000002,-25.75661762999998,-25.75661762999998
EN_m_527cbb_13275X712__s8229388_s2989188_s-1,-16.807477,-16.38417751,-16.38417751
EN_m_2718bba_16504X4183__s12862572_s6007760_s-1,-24.907791,-22.995435760000024,-22.995435760000024
EN_m_271949aba_5745X4511__s10835714_s10843236_s-1,-24.550594,-22.16541517000001,-22.16541517000001
EN_m_22bbg_14175X18811__s5825414_s745798_s-1,-15.710145,-17.697315230000005,-17.697315230000005
EN_m_22bbg_14175X18811__s602388_s14483302_s-1,-21.708105,-20.949933749999982,-20.949933749999982
EN_m_271948bba_6165X12061__s9939016_s18905468_s-1,-16.159823,-17.028149779999982,-17.028149779999982
EN_m_527dbb_843X12060__s15272076_s6476052_s-1,-22.902935999999997,-19.86102427999998,-19.86102427999998
EN_m_22bcb_4091X14285__s9016414_s14319488_s-1,-13.818789,-15.123475519999989,-15.123475519999989
EN_m_527bbb_13275X12060__s4860834_s7840336_s-1,-18.281594000000002,-18.924388190000016,-18.924388190000016
EN_m_2718bba_16504X4183__s15359192_s10911362_s-1,-10.52143,-13.62032195000001,-13.62032195000001
EN_m_271948bba_6165X12061__s9946848_s15778086_s-1,-13.739417000000001,-15.013408699999998,-15.013408699999998
EN_m_271949aba_5745X4511__s10833904_s10846882_s-1,-15.516866,-15.654223779999995,-15.654223779999995
EN_m_22bbc_968X18326__s21212416_s16784026_s-1,-20.634110999999997,-19.28696476000001,-19.286964760000014
EN_m_271949aba_5745X4511__s10837916_s10846024_s-1,-23.300667,-21.746377129999992,-21.746377129999992
EN_m_527bbb_13275X12060__s11762964_s12355762_s-1,-17.880577,-18.38641146999997,-18.38641146999997
EN_m_22bbg_14175X18811__s2729268_s11763604_s-1,-24.38934200000001,-20.952086319999967,-20.95208631999997
EN_m_271948bba_6165X12061__s9949500_s9918640_s-1,-13.548165,-14.885356429999993,-14.885356429999993
EN_m_22bbb_5803X18326__s530696_s19450858_s-1,-23.354594,-21.948152059999966,-21.94815205999997
EN_m_527bbb_13275X12060__s238185_s16810370_s-1,-18.841692000000002,-19.129660939999987,-19.129660939999987
EN_m_271949aba_5745X4511__s13584182_s10846188_s-1,-19.292021,-19.133386139999992,-19.133386139999992
EN_m_22bbb_5803X18326__s2496802_s9447100_s-1,-29.598117,-25.58510695,-25.585106949999997
EN_m_271948bba_6165X12061__s14593438_s15778086_s-1,-18.118944,-18.912481000000025,-18.912481000000025
EN_m_271948bba_6165X12061__s12113718_s12634052_s-1,-16.965799,-17.311565230000006,-17.311565230000006
EN_m_11bcb_4522X8531__s16641344_s4914500_s-1,-11.632017999999999,-14.934128640000004,-14.934128640000004
EN_m_22bbb_5803X18326__s2392078_s5054068_s-1,-11.886235000000001,-14.722496049999984,-14.722496049999982
